bar,bars_held,base_trade_entry_bar,base_trade_exit_bar,base_trade_pnl,base_trade_top20_winner,base_trade_winner,base_trade_worst20_loser,close,current_return,entry_bar,entry_price,lower_shadow_ratio_2h,macd_hist_2h,macd_hist_4h,oi_change_2h,oi_change_4h,reasons,side,time,upper_shadow_ratio_2h,variant,volume_ratio_1h,volume_ratio_2h
580979,214,580765,582726,120301.05474534782,True,True,False,1787.18,0.032705603240859915,580765,1845.6308000000001,0.6149624494511812,-9.592602231692053,-6.77354139321713,0.007087089251143874,0.0332425322148171,2h_lower_wick,short,2025-04-03 16:00:00,0.0,2h_wick_r60_v1p5,0.28585344131808194,6.464294377512993
587531,261,587270,587989,-10197.503697509062,False,False,False,1807.39,0.0053401769644123576,587270,1797.7894860000001,0.1878973909230422,-0.049018715098426924,-3.088025942410468,0.028590470276990798,0.028245043633422284,2h_upper_wick,long,2025-04-26 10:00:00,0.7057662793247073,2h_wick_r60_v1p5,1.4674793581554761,10.77563140214822
591179,595,590584,599220,289292.0533968997,True,True,False,2199.12,0.1952402319870894,590584,1839.897906,0.19899462645172644,31.906595331549347,39.63425002269226,0.005776249748538964,-0.01375413788809543,2h_upper_wick,long,2025-05-09 02:00:00,0.7431097243889788,2h_wick_r60_v1p5,1.983618894714397,2.2255222367662633
600611,833,599778,603796,-107642.76290987968,False,False,True,2758.46,0.08698897143163209,599778,2537.7074399999997,0.034240150093809464,10.422198779167097,27.43804381527648,0.004401236204991887,-0.0161291373875605,2h_upper_wick,long,2025-06-10 20:00:00,0.6530644152595365,2h_wick_r60_v1p5,3.9564806467560416,2.6276030737615956
603827,31,603796,604284,460.46536167361774,False,True,False,2305.0,0.0024068537960955094,603796,2310.547798,0.7786021505376377,-11.972130621562634,-14.22337950998331,-0.040658444941510385,-0.04244644251012808,2h_lower_wick,short,2025-06-22 00:00:00,0.06129032258064321,2h_wick_r60_v1p5,22.397576359054053,6.769457680962107
604955,671,604284,605281,39158.32696935907,False,True,False,2425.63,0.05025094993560253,604284,2309.571822,0.09949409780776607,-5.966962674544636,13.69369940355986,0.0057299196432172295,0.00015276523082086158,2h_upper_wick,long,2025-06-25 22:00:00,0.6543001686340651,2h_wick_r60_v1p5,1.6862319121697638,3.675948249369133
606443,485,605958,606708,-23837.35887314356,False,False,False,2485.78,0.012541431416303928,605958,2454.9909,0.3102756892230632,0.2585948231007489,3.4529934317999302,-0.006888865567527769,-0.007303983710508777,2h_upper_wick,long,2025-07-01 02:00:00,0.638596491228065,2h_wick_r60_v1p5,0.3407313249438584,1.589581827086783
609011,990,608021,631188,687933.1530731542,True,True,False,2769.59,0.09227457300134834,608021,2535.617022,0.11999999999999661,15.965011274043732,19.216271646090735,0.004217694651998283,-0.006473035052732001,2h_upper_wick,long,2025-07-10 00:00:00,0.6153488372093032,2h_wick_r60_v1p5,0.5343895167440892,4.97801583094163
633299,671,632628,636372,-32107.348223629175,False,False,False,4384.62,0.0415338937330223,632628,4209.771786,0.1811579165801958,9.838677650142309,22.74278002455872,0.013392820716552567,0.011295980698042163,2h_upper_wick,long,2025-10-02 08:00:00,0.7626063498651235,2h_wick_r60_v1p5,1.4319686427486356,3.226247694103179
642971,263,642708,649044,291923.0081585888,True,True,False,3232.88,0.11433438729553846,642708,3602.5093540000003,0.8351573545583078,-31.242933817337416,-41.197616239467294,-0.011050013141845061,0.05740102214316334,2h_lower_wick,short,2025-11-04 22:00:00,0.10017280201078747,2h_wick_r60_v1p5,7.4059504300030445,7.294452948588924
649379,335,649044,650032,20773.49107296276,False,True,False,3030.4,0.025328361289281398,649044,2955.54099,0.0,7.178234322665425,15.308834861572151,-0.004999220805500193,0.008694286386271344,2h_upper_wick,long,2025-11-27 04:00:00,0.7119372787051117,2h_wick_r60_v1p5,2.33831977831347,2.117644009664479
650555,523,650032,650941,83506.40203613206,False,True,False,2829.47,0.056297514375484026,650032,2988.7621280000003,0.681359044995409,-21.702375601683457,-16.98610503643043,0.01712377095243145,0.03573218324929561,2h_lower_wick,short,2025-12-01 06:00:00,0.06749311294766948,2h_wick_r60_v1p5,1.3669891454570866,1.8594660822665297
651443,502,650941,651829,143916.03504271363,True,True,False,3187.83,0.11463683342229225,650941,2859.97188,0.1197786998616866,8.528504079664529,32.716777930117686,-0.017318593551806316,-0.028489800134231524,2h_upper_wick,long,2025-12-04 08:00:00,0.8060857538036007,2h_wick_r60_v1p5,2.006341123039822,1.7177561016119918
651875,46,651829,652419,-10651.215894440655,False,False,False,3041.83,0.007570083140741035,651829,3064.856906,0.7510964912280708,-21.284582637274944,-12.302907750099266,-0.010637579136234865,-0.00555257228130368,2h_lower_wick,short,2025-12-05 20:00:00,0.2057291666666646,2h_wick_r60_v1p5,3.793992755825318,2.2760505461002736
652955,536,652419,653371,140704.73586541507,True,True,False,3118.27,0.012446407228173362,652419,3079.935864,0.19675090252707053,-3.146821834580809,3.196829376999979,0.016400175214310364,0.00805150969761037,2h_upper_wick,long,2025-12-09 14:00:00,0.7039711191335787,2h_wick_r60_v1p5,1.4358732865815633,1.966134124174878
654515,1144,653371,654541,108124.89278371586,True,True,False,3075.05,0.06744715630640141,653371,3282.453378,0.7704805883359045,0.6387903111725244,-4.634282186627949,0.0007173160680717938,-0.008239487738495699,2h_lower_wick,short,2025-12-15 00:00:00,0.01060372840772863,2h_wick_r60_v1p5,7.760273972602741,7.668101348866336
659723,2139,657584,661320,153802.9006437799,True,True,False,3001.36,0.011634167056180145,657584,2966.84325,0.031535269709515604,1.3221160766249387,1.3508515099149818,0.010814961375634091,0.005224236139977245,2h_upper_wick,long,2026-01-02 02:00:00,0.6182572614107873,2h_wick_r60_v1p5,1.1817009149542523,2.17038032735036
662003,683,661320,662399,50802.65100579942,False,True,False,3092.56,0.02689187210595767,661320,3175.724728,0.7956204379561946,1.203130689220881,-8.724111063065504,-0.0006095907282824831,0.010390166666130796,2h_lower_wick,short,2026-01-10 00:00:00,0.16144267926149525,2h_wick_r60_v1p5,3.322179416620804,1.9379583429515064
663659,1260,662399,663918,138377.42174652172,True,True,False,3307.04,0.06434209697574422,662399,3107.1213,0.2218356970832215,-9.18490273807815,5.042078958926616,-0.0027407285886021926,0.03501642502294322,2h_upper_wick,long,2026-01-15 18:00:00,0.6143965747926171,2h_wick_r60_v1p5,4.431099251275939,1.55529122287097
664547,68,664479,664944,-132394.75720662205,False,False,True,3345.02,0.0009251389517861419,664479,3341.928252,0.11255961844197088,3.2355759947729403,-1.1118919444554791,0.03296441274095896,0.04215866521278411,2h_upper_wick,long,2026-01-18 20:00:00,0.7535771065182816,2h_wick_r60_v1p5,4.380723216262259,4.611963190184049
667811,283,667528,670116,675483.4111797365,True,True,False,2740.13,0.07313586435680053,667528,2940.531776,0.8376121895220253,-23.073480175615344,-25.139974042429003,-0.040773684040331215,-0.037158380178017536,2h_lower_wick,short,2026-01-30 04:00:00,0.15341264871634172,2h_wick_r60_v1p5,0.667780711116104,3.2777457537006462
672947,421,672526,673329,5801.291542028077,False,True,False,1996.97,0.01457443226488131,672526,2026.074704,0.6604477611940356,3.695575447932903,-5.881517398025954,-0.013297962957040332,-0.008513877954268945,2h_lower_wick,short,2026-02-17 00:00:00,0.32164179104476986,2h_wick_r60_v1p5,1.2561557140879982,1.9672654905980445
675179,628,674551,675266,71714.46399317496,False,True,False,1854.55,0.05249766250572918,674551,1951.90954,0.6211225997045784,2.6724015326187853,-7.8911582474867465,-0.022764014569579882,-0.02350963980735654,2h_lower_wick,short,2026-02-24 18:00:00,0.21011816838995825,2h_wick_r60_v1p5,1.4799307517084281,1.5106135046707891
678491,533,677958,678745,107714.94338189252,True,True,False,1950.59,0.05176362331397155,677958,2051.559606,0.8965672990063255,0.011367542708438094,-11.578316163902514,-0.002665855865926381,-0.003271032132535101,2h_lower_wick,short,2026-03-08 06:00:00,0.07407407407407826,2h_wick_r60_v1p5,1.6903764707540454,1.9332887524564129
679859,1114,678745,680265,138375.05150027433,True,True,False,2069.98,0.044370363326660334,678745,1982.0363280000001,0.27824709609292325,0.6622874499734266,2.911996733120249,-0.008438363563995188,-0.009011634602135832,2h_upper_wick,long,2026-03-13 00:00:00,0.6045406546990503,2h_wick_r60_v1p5,4.857822789550888,1.6245052620213314
680963,263,680700,681437,220104.04612457892,True,True,False,2327.29,0.08377642577085065,680700,2147.389392,0.046144121365360974,12.909500351948203,20.605407128111842,0.03269109967681261,0.07589247997546322,2h_upper_wick,long,2026-03-16 20:00:00,0.6396965865992423,2h_wick_r60_v1p5,0.974487717440013,3.5070138602638083
682835,1398,681437,682873,206137.004997788,True,True,False,2047.74,0.1192883403166416,681437,2292.011506,0.6020902370634745,-0.8327353517959573,-6.057581412083238,0.016859807329555387,0.016253495951154884,2h_lower_wick,short,2026-03-23 08:00:00,0.0,2h_wick_r60_v1p5,6.005767792287381,5.0825902957067965
684755,1090,683665,684789,175497.21646333812,True,True,False,1982.49,0.07953728896488754,683665,2140.17188,0.7587500000000001,0.7761186013651002,1.912390350332739,-0.010323563950591974,-0.019125774089366332,2h_lower_wick,short,2026-03-30 00:00:00,0.04339285714285828,2h_wick_r60_v1p5,5.7595686531541,6.664894325612645
685547,758,684789,685646,78668.204007864,False,True,False,2127.77,0.043506502388237944,684789,2039.05773,0.03738317757009314,1.8987040584760777,12.072450988999176,0.023110107454972884,0.003410330301494735,2h_upper_wick,long,2026-04-01 18:00:00,0.9072798819478605,2h_wick_r60_v1p5,1.8845578473593887,1.5315459736582846
686651,1005,685646,686759,-10664.777364131529,False,False,False,2040.83,0.019748675783872294,685646,2081.13369,0.9336283185840806,-1.3339220581032682,-1.8987174350460632,0.002715676095890407,-0.003075229639264765,2h_lower_wick,short,2026-04-05 14:00:00,0.01603982300884761,2h_wick_r60_v1p5,1.5686832740213525,2.7100264640600993
687035,276,686759,687192,3790.1846076501533,False,True,False,2137.75,0.024451081331586133,686759,2086.727262,0.028554778554766076,2.556466859316515,11.244826152469788,-0.01839656843607651,-0.027178480533052274,2h_upper_wick,long,2026-04-06 22:00:00,0.6305361305361454,2h_wick_r60_v1p5,1.8170913365107595,2.9154817768596306
693899,634,693265,694011,-36962.37565251393,False,False,False,2261.78,0.0006487191504034318,693265,2263.2472599999996,0.6534496431403769,0.7495856857186087,-2.5987704561176947,-0.003078817866612571,0.0008934667410116504,2h_lower_wick,short,2026-04-30 18:00:00,0.0,2h_wick_r60_v1p5,0.5023812071917808,2.1332051081340997
694715,704,694011,695708,72878.66758759832,False,True,False,2324.64,0.016454993316134203,694011,2287.00731,0.2090747330960729,0.6295286283342421,3.693723305659092,-0.004637957474450061,0.018363430070433173,2h_upper_wick,long,2026-05-03 14:00:00,0.6423487544484077,2h_wick_r60_v1p5,13.988243390491482,7.54823236371259
695939,231,695708,696325,21159.40111688059,False,True,False,2298.85,0.01607009939752513,695708,2335.7927480000003,0.6705959397511325,-5.934579015765706,-10.691729578598988,-0.008332072442635563,0.006444082353421532,2h_lower_wick,short,2026-05-07 20:00:00,0.12508185985594705,2h_wick_r60_v1p5,12.963269695490139,4.776589877236749
700331,86,700245,702222,88887.55997676263,False,True,False,2069.35,0.01260339236958452,700245,2095.43083,0.7957317073170799,-7.37168548372336,-3.8095839575797914,0.008951719332637387,0.013934189656105378,2h_lower_wick,short,2026-05-23 02:00:00,0.06524390243903401,2h_wick_r60_v1p5,0.582988659348321,1.8102001030683939
703427,644,702783,704704,687331.854913211,True,True,False,1911.75,0.049310169216686406,702783,2006.018716,0.6421956177998662,-7.200113739102811,-7.247968976089574,0.01259770322022602,0.05924734765762851,2h_lower_wick,short,2026-06-02 20:00:00,0.028913485430313378,2h_wick_r60_v1p5,3.900567360277615,4.710223540458526
705059,355,704704,705375,99040.20316329226,False,True,False,1672.08,0.03872553520512101,704704,1609.741884,0.17402597402597103,8.200686738079055,22.75006768204925,-0.017821868516823547,-0.020357907463573577,2h_upper_wick,long,2026-06-08 12:00:00,0.7522727272727308,2h_wick_r60_v1p5,3.2662699971705234,2.855312905592235
706019,97,705922,706102,22031.117243972607,False,True,False,1681.12,0.008395684658147662,705922,1667.1233579999998,0.28214971209212336,4.973572861181206,5.653774259749088,0.01298954476658043,0.008390145216073508,2h_upper_wick,long,2026-06-11 20:00:00,0.6602687140115172,2h_wick_r60_v1p5,2.9486836978905777,3.0865434900546913
115846,5999,109847,136783,37135.1622576107,False,True,False,382.62,0.047318324759731745,109847,365.333052,0.009999999999990905,0.0767989891562304,-0.5790598650444316,-0.04568302589748263,-0.06692172604114399,2h_upper_wick+oi_flush,long,2020-10-30 20:00:00,0.7699999999999818,2h_wick_r60_v1p5_oi0,4.47222376160214,3.016214925688468
151444,455,150989,172818,71695.46912793306,False,True,False,1605.52,0.018126726927197856,150989,1576.9353239999998,0.07913802712242238,6.915002225938,13.785039894367316,-0.009402807337354768,-0.02175012962237044,2h_upper_wick+oi_flush,long,2021-03-03 14:00:00,0.9000557310050137,2h_wick_r60_v1p5_oi0,4.223717790030381,2.212807687485675
201751,9095,192656,209936,34274.426910554714,False,True,False,3116.22,0.4275096358480832,192656,2182.9765079999997,0.08937960042060954,-14.325100003496914,-23.046049311192846,-0.009952314095253434,-0.02699126640689198,2h_upper_wick+oi_flush,long,2021-08-25 14:00:00,0.768243953732914,2h_wick_r60_v1p5_oi0,1.932476582841508,1.7234862058159421
219679,7151,212528,231248,31590.289119135792,False,True,False,4211.08,0.27413084142643696,212528,3305.06088,0.2843786521231072,-3.559904369729715,2.129065190310037,-0.01181305761609952,-0.008524564077011076,2h_upper_wick+oi_flush,long,2021-10-26 20:00:00,0.6575769380599946,2h_wick_r60_v1p5_oi0,4.080898232685628,2.618961239386667
240535,71,240464,246224,39124.28035168933,False,True,False,3223.65,0.05674578443689615,240464,3406.5785480000004,0.768578694546484,-12.482741747723267,-41.600965710923674,-0.023474849843280188,-0.022581230549700737,2h_lower_wick+oi_flush,short,2022-01-07 06:00:00,0.18121880003767402,2h_wick_r60_v1p5_oi0,0.8205897217939879,3.4702146293976273
253231,1052,252179,254066,18872.726227091713,False,True,False,2647.23,0.1522874113696202,252179,3050.369804,0.6346060898985053,-3.23389429711667,-15.875430991860654,-0.023398786531736437,-0.007051209529160385,2h_lower_wick+oi_flush,short,2022-02-20 08:00:00,0.08530691155146776,2h_wick_r60_v1p5_oi0,1.4478711516617426,3.6893569572417864
263257,1458,261799,266378,9453.885492086352,False,True,False,3146.55,0.06156303259574303,261799,2964.072696,0.23148936170213644,-0.8843413221722116,-4.0480372966773785,-0.0009471282930928471,0.003575418879515624,2h_upper_wick+oi_flush,long,2022-03-27 04:00:00,0.6828368794326158,2h_wick_r60_v1p5_oi0,4.431615359702146,2.5509506013565333
275305,1204,274101,277466,25933.17423582128,False,True,False,2633.97,0.048788480506611887,274101,2762.4773940000005,0.6625730118316646,1.0553963038555452,-7.553812319275302,-0.01537020304941139,-0.004090737589022231,2h_lower_wick+oi_flush,short,2022-05-08 00:00:00,0.3161599520742869,2h_wick_r60_v1p5_oi0,3.4415198006355876,2.9773982851818874
285241,1289,283952,286538,43704.53024715526,False,True,False,1590.94,0.11910181653613572,283952,1780.423844,0.6209098164405442,-11.001052409842217,-17.926941011391726,-0.039393623197916394,-0.041723874004680916,2h_lower_wick+oi_flush,short,2022-06-11 12:00:00,0.02474062250598723,2h_wick_r60_v1p5_oi0,2.546146377680688,2.8331992542155557
290377,507,289870,291864,16756.747354300227,False,True,False,1133.53,0.05238623591788483,289870,1192.91137,0.9098039215686319,-6.139459357208647,-11.777741188577952,0.0006251922729705317,-0.015820019779788197,2h_lower_wick+oi_flush,short,2022-06-29 08:00:00,0.059313725490197595,2h_wick_r60_v1p5_oi0,1.0641348456736,2.2202811443625037
292033,169,291864,293479,18880.601961238688,False,True,False,1151.13,0.053947215666803716,291864,1092.208398,0.29229871645273986,8.52781358927691,12.486315422006664,0.0058989374539639705,-0.03941996890597654,2h_upper_wick+oi_flush,long,2022-07-05 02:00:00,0.6627771295215772,2h_wick_r60_v1p5_oi0,0.6669932111859544,2.411534626276744
293737,258,293479,294463,17465.501745553338,False,True,False,1169.68,0.016091796046781903,293479,1188.502252,0.681283422459888,-3.899590943348767,-10.17169745228407,-0.00279905837611516,-0.020406283056438768,2h_lower_wick+oi_flush,short,2022-07-11 00:00:00,0.05989304812833699,2h_wick_r60_v1p5_oi0,1.990374326782633,1.6389753306276058
294841,378,294463,296666,87236.47471089859,False,True,False,1195.66,0.08713172471770614,294463,1099.829922,0.30814179976626643,13.21568688919932,14.275673959616913,-0.012830588109409735,0.007937394609212278,2h_upper_wick+oi_flush,long,2022-07-14 20:00:00,0.6482275029217005,2h_wick_r60_v1p5_oi0,1.4749977187000038,1.6883045801573435
301369,860,300509,302229,4914.057706488122,False,True,False,1713.89,0.019428570901065312,300509,1681.2261780000001,0.04560622914350183,2.145060482211605,9.80785586402132,-0.009903180855840854,-0.027047661751606222,2h_upper_wick+oi_flush,long,2022-08-06 12:00:00,0.8609566184649612,2h_wick_r60_v1p5_oi0,0.13756526320257356,2.5099396320899414
302401,172,302229,302683,-30464.735373436066,False,False,False,1684.3,0.01588655227691027,302229,1711.05772,0.612592426618866,-9.037830417335005,-9.441498194238658,-0.032405668937361076,-0.04638023387543977,2h_lower_wick+oi_flush,short,2022-08-10 02:00:00,0.13062962133094203,2h_wick_r60_v1p5_oi0,1.7841773553522235,3.4458677095982977
